id,book_title,book_author,book_genre,book_year,book_publisher,collection_name,collection_rank,book_star,vote_up,vote_down,image_link,amazon_link,goodreads,mega_download,torrent_download,post_text
2499,Ulysses ,James Joyce,Classic Literature ,2008,Naxos AudioBooks,Classic Literature ,21,,,,https://images-na.ssl-images-amazon.com/images/I/513l6SXREgL._SX342_.jpg,https://www.amazon.com/Ulysses/dp/B001DNNASW/ref=sr_1_1?keywords=Ulysses&qid=1565227416&s=audible&sr=1-1,https://www.goodreads.com/book/show/338798.Ulysses?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!n2xHFQbB,,
2503,War and Peace,Leo Tolstoy,Classic Literature ,2005,"Blackstone Audio, Inc.",Classic Literature ,22,,,,https://images-na.ssl-images-amazon.com/images/I/51K-U7lZIvL._SX342_.jpg,https://www.amazon.com/War-and-Peace/dp/B0007OB4TU/ref=sr_1_1?keywords=War+and+Peace&qid=1565227488&s=audible&sr=1-1,https://www.goodreads.com/book/show/656.War_and_Peace?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!GjAUiaIZ,,
2505,Carrie,Stephen King,Fiction,2012,Random House Audio,Stephen King,1,,,,https://images-na.ssl-images-amazon.com/images/I/511-B0mVWGL._SX342_.jpg,https://www.amazon.com/Carrie/dp/B008U2P1MC/ref=sr_1_2?keywords=Carrie&qid=1565227576&s=gateway&sr=8-2,https://www.goodreads.com/book/show/10592.Carrie?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!nrgTkKQK,,
2507,The Shining ,Stephen King,Fiction,2012,Random House Audio,Stephen King,2,,,,https://images-na.ssl-images-amazon.com/images/I/51T0YJNyKqL._SX342_.jpg,https://www.amazon.com/The-Shining/dp/B008U2P6HC/ref=sr_1_1?keywords=The+Shining&qid=1565227621&s=gateway&sr=8-1,https://www.goodreads.com/book/show/11588.The_Shining?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!r6ohnIYR,,
2509,The Stand ,Stephen King,Fiction,2012,Hodder & Stoughton,Stephen King,3,,,,https://images-na.ssl-images-amazon.com/images/I/51FgYClM1GL._SX342_.jpg,https://www.amazon.com/Hodder-Stoughton-The-Stand/dp/B008MTA66E/ref=sr_1_1?keywords=The+Stand&qid=1565227652&s=audible&sr=1-1,https://www.goodreads.com/book/show/149267.The_Stand?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!LrYFxQZI,,
2510,The Stand-Up Years by Woody Allen,Woody Allen,Biography & Memoir,Year not found,,,,,,,Cover not found,https://www.amazon.com/Standup-Comic-Woody-Allen/dp/B00000IMSB,,,,
2513,Pet Sematary ,Stephen King,Fiction,2018,Hodder & Stoughton,Stephen King,5,,,,https://images-na.ssl-images-amazon.com/images/I/51xOMFY1hbL._SX342_.jpg,https://www.amazon.com/Pet-Sematary/dp/B0799X7YKP/ref=sr_1_1?keywords=Pet+Sematary&qid=1565227819&s=audible&sr=1-1,https://www.goodreads.com/book/show/33124137-pet-sematary?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!Gqh11IDJ,,
2515,Dark Tower Series ,Stephen King,Fiction,2016,Simon & Schuster Audio,Stephen King,6,,,,https://images-na.ssl-images-amazon.com/images/I/61Bne-UJNHL._SX342_.jpg,https://www.amazon.com/Dark-Tower-I-Gunslinger/dp/B019NOJ4JG/ref=sr_1_2?keywords=Dark+Tower+Series&qid=1565227884&s=gateway&sr=8-2,https://www.goodreads.com/book/show/12274389-the-dark-tower-series-collection?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!yuYlmKjb,,
2516,Darkkin Queen,John Conroe,Fantasy,2020,,,,,,,https://covers.openlibrary.org/b/id/10450147-L.jpg,https://www.amazon.com/Darkkin-Queen-Demon-Accords-Book-ebook/dp/B089FQSV8W,,,,
2517,Cujo ,Stephen King,Fiction,2016,Hodder & Stoughton,Stephen King,7,,,,https://images-na.ssl-images-amazon.com/images/I/51QZi5Pys9L._SX342_.jpg,https://www.amazon.com/Cujo/dp/B01H0HVHMK/ref=sr_1_1?keywords=Cujo&qid=1565227929&s=audible&sr=1-1,https://www.goodreads.com/book/show/10603.Cujo?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!j7oXnKia,,
2519,It ,Stephen King,Fiction,2016,Simon & Schuster Audio,Stephen King,8,,,,https://images-na.ssl-images-amazon.com/images/I/41xThcH7SLL._SX342_.jpg,https://www.amazon.com/It/dp/B019PHYQG2/ref=sr_1_2?keywords=It&qid=1565227971&s=gateway&sr=8-2,https://www.goodreads.com/book/show/830502.It,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!zzwBjAjR,,
2520,It Takes What It Takes: How to Think Neutrally and Gain Control of Your Life,Trevor Moawad and Andy Staples,Self-Help & Popular Psychology,2020,,,,,,,https://covers.openlibrary.org/b/id/9279425-L.jpg,https://www.amazon.com/Takes-What-Think-Neutrally-Control/dp/0062947125,,,,
2521,11.22.63 ,Stephen King,Fiction,2011,Hodder & Stoughton,Stephen King,9,,,,https://images-na.ssl-images-amazon.com/images/I/51HdnTr6gTL._SX342_.jpg,https://www.amazon.com/Hodder-Stoughton-11-22-63/dp/B0064I1KGA/ref=sr_1_1?keywords=11.22.63&qid=1565228058&s=audible&sr=1-1,https://www.goodreads.com/book/show/15739070-11-22-63?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!aq4BSagA,,
2523,Different Seasons,Stephen King,Fiction,2016,Hodder & Stoughton,Stephen King,10,,,,https://images-na.ssl-images-amazon.com/images/I/61-xYEe5KlL._SX342_.jpg,https://www.amazon.com/Different-Seasons/dp/B01IU5B4NS/ref=sr_1_1?keywords=Different+Seasons&qid=1565228107&s=audible&sr=1-1,https://www.goodreads.com/book/show/39662.Different_Seasons?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!ivghUQyL,,
2525,The Green Mile ,Stephen King,Fiction,2006,Hodder Headline Limited,Stephen King,11,,,,https://images-na.ssl-images-amazon.com/images/I/515Mmgy2xJL._SX342_.jpg,https://www.amazon.com/The-Green-Mile/dp/B000HRMCFW/ref=sr_1_1?keywords=The+Green+Mile&qid=1565228177&s=audible&sr=1-1,https://www.goodreads.com/book/show/11566.The_Green_Mile?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!mmp1mA6a,,
2527,Misery ,Stephen King,Fiction,2016,Simon & Schuster Audio,Stephen King,13,,,,https://images-na.ssl-images-amazon.com/images/I/513j4X3mFjL._SX342_.jpg,https://www.amazon.com/Misery/dp/B019FQXLLO/ref=sr_1_2?keywords=Misery&qid=1565228250&s=gateway&sr=8-2,https://www.goodreads.com/book/show/10614.Misery?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!Sygz0K4A,,
2528,Mission of Gravity,Hal Clement,Science Fiction,1954,,,,,,,https://covers.openlibrary.org/b/id/8328577-L.jpg,https://www.amazon.com/Mission-Gravity-Hal-Clement/dp/0515034797,,,,
2529,On Writing ,Stephen King,Fiction,2012,Hodder & Stoughton,Stephen King,14,,,,https://images-na.ssl-images-amazon.com/images/I/51NcuUuJQ3L._SX342_.jpg,https://www.amazon.com/On-Writing/dp/B008MT9YQ2/ref=sr_1_1?keywords=On+Writing&qid=1565228293&s=audible&sr=1-1,https://www.goodreads.com/book/show/10569.On_Writing?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!WjgnzC6K,,
2531,Firestarter ,Stephen King,Fiction,2016,Simon & Schuster Audio,Stephen King,15,,,,https://images-na.ssl-images-amazon.com/images/I/51-pwj3sz2L._SX342_.jpg,https://www.amazon.com/Firestarter/dp/B019WQ6QY6/ref=sr_1_3?keywords=Firestarter&qid=1565228346&s=gateway&sr=8-3,https://www.goodreads.com/book/show/233667.Firestarter?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!D64FUYqL,,
2535,Talisman ,Stephen King,Fiction,2012,Simon & Schuster Audio,Stephen King,16,,,,https://images-na.ssl-images-amazon.com/images/I/51RGPqWDqsL._SX342_.jpg,https://www.amazon.com/Simon-Schuster-Audio-The-Talisman/dp/B00005QTHB/ref=sr_1_1?keywords=Talisman&qid=1565228424&s=gateway&sr=8-1,https://www.goodreads.com/book/show/59219.The_Talisman?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!2igDEQ6C,,
2539,Thinner ,Stephen King,Fiction,2011,Hodder & Stoughton,Stephen King,18,,,,https://images-na.ssl-images-amazon.com/images/I/51DkASrlYWL._SX342_.jpg,https://www.amazon.com/Thinner/dp/B0057GS94G/ref=sr_1_2?keywords=Thinner&qid=1565228555&s=audible&sr=1-2,https://www.goodreads.com/book/show/10605.Thinner?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!3zpx3QoJ,,
2540,Thirst: 2600 Miles to Home,Heather Anderson,Biography & Memoir,2019,,,,,,,Cover not found,https://www.amazon.com/Thirst-2600-Miles-Heather-Anderson/dp/1680512366,,,,
2541,Insomnia ,Stephen King,Fiction,2016,Simon & Schuster Audio,Stephen King,19,,,,https://images-na.ssl-images-amazon.com/images/I/51yuT417SLL._SX342_.jpg,https://www.amazon.com/Insomnia/dp/B019HMB5SC/ref=sr_1_5?keywords=Insomnia&qid=1565228618&s=gateway&sr=8-5,https://www.goodreads.com/book/show/10585.Insomnia?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!ynoX2YBT,,
2543,Needful Things ,Stephen King,Fiction,2012,Hodder & Stoughton,Stephen King,20,,,,https://images-na.ssl-images-amazon.com/images/I/51-Sz0XHPbL._SX342_.jpg,https://www.amazon.com/Unknown-Needful-Things/dp/B0093URM04/ref=sr_1_1?keywords=Needful+Things&qid=1565228737&s=audible&sr=1-1,https://www.goodreads.com/book/show/107291.Needful_Things?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!Gmh1xApT,,
2545,Desperation ,Stephen King,Fiction,2019,Podium Publishing,Stephen King,21,,,,https://images-na.ssl-images-amazon.com/images/I/51Jnj2D09pL._SX342_.jpg,https://www.amazon.com/Desperation-Forgotten-Colony-Book-3/dp/B07S9GR7Q3/ref=sr_1_1?keywords=Desperation&qid=1565228920&s=audible&sr=1-1,https://www.goodreads.com/book/show/10584.Desperation?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!Ci4lxCiT,,
2547,Under the Dome ,Stephen King,Fiction,2009,Simon & Schuster Audio,Stephen King,22,,,,https://images-na.ssl-images-amazon.com/images/I/51-gmhviiQL._SX342_.jpg,https://www.amazon.com/Under-the-Dome-A-Novel/dp/B002WEBBOG/ref=sr_1_3?keywords=Under+the+Dome&qid=1565228969&s=gateway&sr=8-3,https://www.goodreads.com/book/show/6320534-under-the-dome?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!O3wzkAyI,,
2548,Under the Udala Trees,Chinelo Okparanta,Contemporary Fiction,2015,,,,,,,https://covers.openlibrary.org/b/id/9683016-L.jpg,https://www.amazon.com/Under-Udala-Trees-Chinelo-Okparanta/dp/0544811798,,,,
2549,Gerald's Game ,Stephen King,Fiction,2016,Hodder & Stoughton,Stephen King,23,,,,https://images-na.ssl-images-amazon.com/images/I/51VrXBBCNdL._SX342_.jpg,https://www.amazon.com/Geralds-Game/dp/B01H0IFUCW/ref=sr_1_1?keywords=Gerald%27s+Game&qid=1565229009&s=audible&sr=1-1,https://www.goodreads.com/book/show/32692.Gerald_s_Game?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!zv4T1ITS,,
2550,Understanding Calculus: Problems,Bruce H Edwards,Science & Technology,2010,,,,,,,Cover not found,https://www.amazon.com/Great-Courses-Understanding-Calculus-Solutions/dp/B01J4O0TQC,,,,
2551,Get Programming: Learn to code with Python,Ana Bell,Programming & Data Science,2018,,,,,,,https://covers.openlibrary.org/b/id/8508565-L.jpg,https://www.amazon.com/Get-Programming-Learn-code-Python/dp/1617293784,,,,
2552,Get Programming: Learn to code with Python,Steven Strogatz,Programming & Data Science,2019,,,,,,,https://covers.openlibrary.org/b/id/8796821-L.jpg,https://www.amazon.com/Infinite-Powers-Calculus-Reveals-Universe/dp/1328879984,,,,
2551,Understanding Cyber Conflict ,George Perkovich and Ariel E. Levite,Non-Fiction,2017,Georgetown University Press,,,,,,http://images.amazon.com/images/P/1626164983._PE30_PI_SCMZZZZZZZ_.jpg,https://www.amazon.com/Understanding-Cyber-Conflict-Fourteen-Analogies/dp/1626164983/ref=sr_1_1?keywords=Understanding+Cyber+Conflict&qid=1570399820&s=books&sr=1-1,https://www.goodreads.com/book/show/35253977-understanding-cyber-conflict?from_search=true,https://mega.nz/#F!z7IU2ADa!NqQNwzln4NZ5wl9-05FMgg,,
2552,Getting to Yes: Negotiating Agreement Without Giving In,William Ury,Self-Help & Popular Psychology,1981,,,,,,,https://covers.openlibrary.org/b/id/96165-L.jpg,https://www.amazon.com/Getting-Yes-Negotiating-Agreement-Without/dp/0143118757,,,,
2553,The Eyes of the Dragon ,Stephen King,Fiction,2012,Simon & Schuster Audio,Stephen King,25,,,,https://images-na.ssl-images-amazon.com/images/I/51ZcphefSxL._SX342_.jpg,https://www.amazon.com/The-Eyes-of-the-Dragon/dp/B019YCX3IU/ref=sr_1_1?keywords=The+Eyes+of+the+Dragon&qid=1565236743&s=books&sr=1-1,https://www.goodreads.com/book/show/10611.The_Eyes_of_the_Dragon?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!r6gzRALL,,
2555,The Girl on the Train ,Paula Hawkins ,Fiction,2015,Random House Audiobooks,Audible,1,,,,https://images-na.ssl-images-amazon.com/images/I/51aRr7PajtL._SX342_.jpg,https://www.amazon.com/The-Girl-on-the-Train/dp/B00S998K2O/ref=sr_1_1?keywords=The+Girl+on+the+Train&qid=1565229232&s=audible&sr=1-1,https://www.goodreads.com/book/show/22557272-the-girl-on-the-train?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!KiJDBKSS,,
2556,The Glass Hotel,Emily St John Mandel,Contemporary Fiction,2020,,,,,,,https://covers.openlibrary.org/b/id/9314949-L.jpg,https://www.amazon.com/Glass-Hotel-Emily-John-Mandel/dp/0525521143,,,,
2557,The Martian ,Andy Weir ,Fiction,2013,Podium Publishing,Audible,2,,,,https://images-na.ssl-images-amazon.com/images/I/513eIURexfL._SX342_.jpg,https://www.amazon.com/Unknown-The-Martian/dp/B00B5HO5XA/ref=sr_1_1?keywords=The+Martian&qid=1565229268&s=audible&sr=1-1,https://www.goodreads.com/book/show/18007564-the-martian?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!O6YnhSzY,,
2559,The Subtle Art of Not Giving a Fuck ,Mark Manson ,Self-Help & Popular Psychology,2016,HarperAudio,Audible,3,,,,https://images-na.ssl-images-amazon.com/images/I/51MT0MbpD7L._SX342_.jpg,https://www.amazon.com/Subtle-Art-Not-Giving-Counterintuitive/dp/B01I29Y344/ref=sr_1_1?keywords=The+Subtle+Art+of+Not+Giving+a+Fuck&qid=1565229310&s=audible&sr=1-1,https://www.goodreads.com/book/show/35150316-summary-analysis-and-review-of-mark-manson-s-the-subtle-art-of-not-giv?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!mzB1GIqB,,
2560,The Subtle Knife,Philip Pullman,Fantasy,1997,,,,,,,https://covers.openlibrary.org/b/id/12614549-L.jpg,https://www.amazon.com/Subtle-Knife-His-Dark-Materials/dp/044041833X,,,,
2561,Harry Potter and the Philosopher's Stone ,J.K. Rowling ,Fantasy,2015,Pottermore Publishing,Audible,4,,,,https://images-na.ssl-images-amazon.com/images/I/61Nfa2cpWcL._SX342_.jpg,https://www.amazon.com/Harry-Potter-Philosophers-Stone-Book/dp/B017V54CEQ/ref=sr_1_1?keywords=Harry+Potter+and+the+Philosopher%27s+Stone&qid=1565229369&s=audible&sr=1-1,https://www.goodreads.com/book/show/45905732-harry-potter-and-the-philosopher-s-stone?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!biJD1YYZ,,
2562,The Help ,Kathryn Stockett ,Fiction,2008,Penguin Audio,Audible,6,,,,https://images-na.ssl-images-amazon.com/images/I/617imZ75zSL._SX342_.jpg,https://www.amazon.com/The-Help/dp/B001SIHRUY/ref=sr_1_1?keywords=The+Help&qid=1565229430&s=audible&sr=1-1,https://www.goodreads.com/book/show/4667024-the-help?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!LiQXWY4T,,
2563,The Dharma Bums,Jack Kerowack,Non-Fiction,1986,Penguin Books ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428986082l/412732.jpg,https://www.goodreads.com/book/show/412732.The_Dharma_Bums?from_search=true&from_srp=true&qid=acUx3uVzYq&rank=1,https://www.goodreads.com/book/show/412732.The_Dharma_Bums?from_search=true&from_srp=true&qid=6YBnhWDM1r&rank=1,https://mega.nz/folder/mnoFFAAQ#fOGgoRIaFmoFpioJ4QaKQw,,
2564,Big Little Lies ,Liane Moriarty ,Fiction,2014,Bolinda Publishing Pty Ltd,Audible,7,,,,https://images-na.ssl-images-amazon.com/images/I/51vob8Tpz3L._SX342_.jpg,https://www.amazon.com/Big-Little-Lies/dp/B00M48L9YC/ref=sr_1_1?keywords=Big+Little+Lies&qid=1565229471&s=audible&sr=1-1,https://www.goodreads.com/book/show/33516773-big-little-lies?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!rrI3kCLY,,
2565,The Call of the Wild,Jack London,Fiction,2001,Scholastic ,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452291694l/1852.jpg,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild?from_search=true&from_srp=true&qid=jWSqtqehuq&rank=1,https://www.goodreads.com/book/show/1852.The_Call_of_the_Wild?from_search=true&from_srp=true&qid=WDlizfK0OE&rank=1,https://mega.nz/folder/P75xDQZQ#oR9ym1ZU9zE2m4GFR-2NTg,,
2567,Fifty Shades of Grey, E.L. James ,Fiction,2012,Random House Audiobooks,Audible,8,,,,https://images-na.ssl-images-amazon.com/images/I/51k48m7QAsL._SX342_.jpg,https://www.amazon.com/Fifty-Shades-Grey-Book-Trilogy/dp/B007TNUULA/ref=sr_1_1?keywords=Fifty+Shades+of+Grey&qid=1565229502&s=audible&sr=1-1,https://www.goodreads.com/book/show/10818853-fifty-shades-of-grey?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!KiYRSQiJ,,
2571,"A Game of Thrones, A Song of Ice and Fire 1",George R.R. Martin,Fiction,2003,Random House Audio,Audible,9,,,,https://images-na.ssl-images-amazon.com/images/I/51rDpMtBm5L._SX342_.jpg,https://www.amazon.com/Game-Thrones-Song-Fire-Book/dp/B0001DBI1Q/ref=sr_1_2?keywords=A+Game+of+Thrones%2C+A+Song+of+Ice+and+Fire+1&qid=1565229552&s=gateway&sr=8-2,https://www.goodreads.com/book/show/13496.A_Game_of_Thrones?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!PiBBSAQB,,
2572,A Gentle Spirit,Fyodor Dostoevsky,Classic Literature,1914,,,,,,,https://covers.openlibrary.org/b/id/3205028-L.jpg,Amazon link not found,,,,
2573,The Hunger Games ,Suzanne Collins ,Fantasy,2018,Scholastic Audio,Audible,10,,,,https://images-na.ssl-images-amazon.com/images/I/51vOc7NtICL._SX342_.jpg,https://www.amazon.com/The-Hunger-Games-Special-Edition/dp/B07HHJ7669/ref=sr_1_1?keywords=The+Hunger+Games&qid=1565229591&s=audible&sr=1-1,https://www.goodreads.com/book/show/2767052-the-hunger-games?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!aqRDyQ5A,,
2574,The Hunger Games Series,Suzanne Collins,Science Fiction,2008,,,,,,,https://covers.openlibrary.org/b/id/12646537-L.jpg,https://www.amazon.com/Hunger-Games-Book/dp/0439023483,,,,
2575,Where the Crawdads Sing,Delia Owens ,Fiction,2018,"Little, Brown Book Group",Audible,11,,,,https://images-na.ssl-images-amazon.com/images/I/517w2pHrrRL._SX342_.jpg,https://www.amazon.com/Where-the-Crawdads-Sing/dp/B07K6THRJH/ref=sr_1_1?keywords=Where+the+Crawdads+Sing&qid=1565260299&s=audible&sr=1-1,https://www.goodreads.com/book/show/36809135-where-the-crawdads-sing?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!LyJBmYYR,,
2577,Unbroken ,Laura Hillenbrand ,History & Politics,2014,Listening Library,Audible,12,,,,https://images-na.ssl-images-amazon.com/images/I/51tY64VCWIL._SX342_.jpg,https://www.amazon.com/Unbroken-Young-Adult-Adaptation-Olympians/dp/B00OPEHIAC/ref=sr_1_1?keywords=Unbroken&qid=1565229664&s=gateway&sr=8-1,https://www.goodreads.com/book/show/8664353-unbroken?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!2yA1QC5C,,
2578,Uncanny Valley: A Memoir,Anna Wiener,Biography & Memoir,2020,,,,,,,https://covers.openlibrary.org/b/id/9276701-L.jpg,https://www.amazon.com/Uncanny-Valley-Memoir-Anna-Wiener/dp/0374278016,,,,
2579,Becoming,Michelle Obama ,Biography & Memoir,2018,Random House Audio,Audible,13,,,,/covers/51w4zG9Dn6L._SX342_.jpg,https://www.amazon.com/Becoming/dp/B07B3JQZCL/ref=sr_1_1?keywords=Becoming&qid=1565260408&s=gateway&sr=8-1,https://www.goodreads.com/book/show/38746485-becoming?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!WngVEQKK,,
2580,"Becoming Bulletproof: Protect Yourself,  Read People,  Influence Situations  and Live Fearlessly",Evy Poumpouras,Self-Help & Popular Psychology,2020,,,,,,,https://covers.openlibrary.org/b/id/10359658-L.jpg,https://www.amazon.com/Becoming-Bulletproof-Influence-Situations-Fearlessly/dp/1982103752,,,,
2581,Bossypants ,Tina Fey ,Biography & Memoir,2013,"Reagan Arthur / Little, Brown",Audible,14,,,,"/covers/41zrWPvirJL._SX309_BO1,204,203,200_.jpg",https://www.amazon.com/Bossypants-Reprint-Tina-Market-Paperback/dp/B011MEKWMS/ref=sr_1_2?keywords=Bossypants&qid=1565229731&s=gateway&sr=8-2,https://www.goodreads.com/book/show/9418327-bossypants?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!22R3nKZL,,
2583,"Born a Crime, Stories from a South African Childhood",Trevor Noah ,Biography & Memoir,2016,Audible Studios,Audible,15,,,,/covers/61kaa1WAklL._SX342_.jpg,https://www.amazon.com/Born-Crime-Stories-African-Childhood/dp/B01IW9TM5O/ref=sr_1_1?keywords=Born+a+Crime%2C+Stories+from+a+South+African+Childhood&qid=1565229817&s=gateway&sr=8-1,https://www.goodreads.com/book/show/29780253-born-a-crime?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!v7JnUaLS,,
2584,Born to Run,Bruce Springsteen,Biography & Memoir,2009,,,,,,,https://covers.openlibrary.org/b/id/8473368-L.jpg,https://www.amazon.com/Born-Run-Hidden-Superathletes-Greatest/dp/0307279189,,,,
2585,Educated ,Tara Westover ,Biography & Memoir,2018,Random House Audiobooks,Audible,16,,,,/covers/51PIFQaSwuL._SX342_.jpg,https://www.amazon.com/Educated/dp/B079C17SJN/ref=sr_1_1?keywords=Educated&qid=1565229845&s=audible&sr=1-1,https://www.goodreads.com/book/show/35133922-educated?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!u3RV2SIC,,
2589,Lincoln in the Bardo ,George Saunders ,Fiction,2017,Audible Studios for Bloomsbury,Audible,20,,,,https://images-na.ssl-images-amazon.com/images/I/516ed9vXwxL._SX342_.jpg,https://www.amazon.com/Lincoln-in-the-Bardo/dp/B01NARVUDZ/ref=sr_1_1?keywords=Lincoln+in+the+Bardo&qid=1565229963&s=audible&sr=1-1,https://www.goodreads.com/book/show/29906980-lincoln-in-the-bardo?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!i6J3EabR,,
2591,The Book Thief,Markus Zusak ,Fiction,2006,Listening Library,Audible,22,,,,https://images-na.ssl-images-amazon.com/images/I/51LcexAca2L._SX342_.jpg,https://www.amazon.com/Unknown-The-Book-Thief/dp/B000J20TZA/ref=sr_1_1?keywords=The+Book+Thief&qid=1565229995&s=gateway&sr=8-1,https://www.goodreads.com/book/show/19063.The_Book_Thief?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!b2RXwY4a,,
2592,The Book You Wish Your Parents Had Read ,Philippa Perry,Parenting ,2020,Penguin ,Parenting ,13,,,,https://images-na.ssl-images-amazon.com/images/I/51q8LQ-a5vL._SX342_.jpg,https://www.amazon.com/Book-Wish-Your-Parents-Children/dp/B07PGFZJTL/ref=sr_1_1?keywords=The+Book+You+Wish+Your+Parents+Had+Read&qid=1570399917&s=books&sr=1-1,https://www.goodreads.com/book/show/42348818-the-book-you-wish-your-parents-had-read?from_search=true,https://mega.nz/#F!O7IgFCIK!wqEHZXqWxdv8BqGn0yJojA,,
2593,Building a Life Worth Living A Memoir,Marsha M Linehan,Self-Help & Popular Psychology,2020,Random House,,,,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555551582l/43495368.jpg,https://www.goodreads.com/book/show/43495368-building-a-life-worth-living?from_search=true&from_srp=true&qid=89SdM1w0QN&rank=1,https://www.goodreads.com/book/show/43495368-building-a-life-worth-living?from_search=true&from_srp=true&qid=MwInVPHOfd&rank=1,https://mega.nz/folder/H3I03IpQ#xC5xg1W0zUnkmR7tTAoCyQ,,
2595,"The Border Trilogy - All the Pretty Horses, The Crossing, Cities of the Plain ",Cormic McCarthy ,Fiction,1999,Everyman's Library ,,,,,,http://images.amazon.com/images/P/0307593932._PE30_PI_SCMZZZZZZZ_.jpg,https://www.amazon.com/Border-Trilogy-Pretty-Horses-Crossing/dp/0307593932/ref=sr_1_9?keywords=The+Border+Trilogy+-+All+the+Pretty+Horses%2C+The+Crossing%2C+Cities+of+the+Plain&qid=1570400013&s=books&sr=1-9,https://www.goodreads.com/book/show/6163.The_Border_Trilogy?from_search=true,https://mega.nz/#F!Sy4mFCKZ!K9_Fs3xcPdczhE27FSP0jA,,
2597,Lock In ,John Scalzi ,Self-Help & Popular Psychology,2014,Audible Studios,Audible,23,,,,https://images-na.ssl-images-amazon.com/images/I/51D3p6DT-8L._SX342_.jpg,https://www.amazon.com/Lock-Narrated-Amber-Benson/dp/B00LCESS6Q/ref=sr_1_1?keywords=Lock+In&qid=1565230090&s=audible&sr=1-1,https://www.goodreads.com/book/show/21418013-lock-in?from_search=true,https://mega.nz/#F!yvoQTKCL!cHzM6YY3JU3b65OzxecnmA!nuAzwAyS,,
